TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
286,2024-04-13,Queen Bed Frame,Furniture,East,Online,2,22999,45998,Credit Card,CUST1127
287,2024-04-21,Neutrogena Sunscreen,Beauty,South,Offline,4,599,2396,Cash,CUST1177
288,2024-05-25,Ergonomic Chair,Furniture,South,Offline,3,15999,47997,Credit Card,CUST1045
289,2024-03-21,Apple AirPods Pro,Electronics,South,Offline,4,24999,99996,Credit Card,CUST1076
290,2024-02-11,Yoga Mat Premium,Sports,North,Online,7,1299,9093,Cash,CUST1176
291,2024-01-21,Dumbbell Set 10kg,Sports,East,Online,2,3499,6998,UPI,CUST1154
292,2024-06-06,Cycling Helmet,Sports,East,Online,8,2999,23992,Net Banking,CUST1058
293,2024-04-01,Cycling Helmet,Sports,East,Offline,7,2999,20993,Credit Card,CUST1197
294,2024-06-07,Whole Wheat Bread,Groceries,East,Online,3,89,267,Net Banking,CUST1081
295,2024-04-02,Samsung Galaxy S23,Electronics,South,Online,3,79999,239997,Credit Card,CUST1033
296,2024-01-23,Adidas Hoodie,Clothing,North,Online,2,3499,6998,Credit Card,CUST1022
297,2024-03-31,Wilson Tennis Racket,Sports,South,Online,7,5499,38493,Net Banking,CUST1199
298,2024-01-22,Gillette Razor Set,Beauty,North,Online,7,449,3143,Cash,CUST1035
299,2024-03-09,Greek Yogurt Pack,Groceries,East,Online,5,199,995,Net Banking,CUST1076
300,2024-05-03,Sony WH-1000XM5,Electronics,South,Offline,4,29999,119996,Cash,CUST1117
301,2024-01-28,Zara Floral Dress,Clothing,South,Online,10,2999,29990,Net Banking,CUST1084
302,2024-04-22,Fresh Orange Juice,Groceries,West,Offline,4,149,596,Net Banking,CUST1080
303,2024-02-15,Ergonomic Chair,Furniture,South,Offline,5,15999,79995,Cash,CUST1083
304,2024-04-06,Fresh Orange Juice,Groceries,East,Offline,10,149,1490,Cash,CUST1174
305,2024-05-20,Logitech MX Master 3,Electronics,South,Online,3,8999,26997,Credit Card,CUST1104
306,2024-06-21,Wooden Bookshelf,Furniture,East,Offline,4,8999,35996,Net Banking,CUST1018
307,2024-04-24,Cycling Helmet,Sports,North,Offline,7,2999,20993,Credit Card,CUST1092
308,2024-06-28,Swim Goggles Pro,Sports,East,Online,6,999,5994,Cash,CUST1165
309,2024-06-05,HP Printer 3755,Electronics,South,Online,4,12999,51996,Credit Card,CUST1002
310,2024-01-26,Whole Wheat Bread,Groceries,West,Online,10,89,890,Cash,CUST1088
311,2024-01-07,IKEA Study Desk,Furniture,West,Offline,1,12999,12999,Cash,CUST1089
312,2024-03-20,Fresh Orange Juice,Groceries,North,Online,2,149,298,Net Banking,CUST1184
313,2024-06-27,Ergonomic Chair,Furniture,West,Offline,1,15999,15999,Credit Card,CUST1087
314,2024-06-14,Logitech MX Master 3,Electronics,South,Offline,5,8999,44995,Cash,CUST1141
315,2024-02-10,Brown Rice 5kg,Groceries,South,Online,7,399,2793,Cash,CUST1047
316,2024-06-12,Dove Body Lotion,Beauty,East,Offline,4,349,1396,Net Banking,CUST1151
317,2024-04-19,IKEA Study Desk,Furniture,East,Offline,1,12999,12999,Credit Card,CUST1137
318,2024-02-17,Greek Yogurt Pack,Groceries,West,Online,8,199,1592,UPI,CUST1152
319,2024-04-09,Cycling Helmet,Sports,West,Offline,10,2999,29990,Cash,CUST1172
320,2024-06-29,Brown Rice 5kg,Groceries,North,Online,4,399,1596,UPI,CUST1029
321,2024-02-16,Olive Oil Premium,Groceries,West,Online,3,599,1797,Net Banking,CUST1108
322,2024-02-17,Coffee Table Glass,Furniture,North,Online,2,6999,13998,Cash,CUST1080
323,2024-04-25,Wilson Tennis Racket,Sports,South,Online,4,5499,21996,Net Banking,CUST1143
324,2024-05-09,Dove Body Lotion,Beauty,North,Online,8,349,2792,Net Banking,CUST1042
325,2024-01-22,Wilson Tennis Racket,Sports,East,Online,9,5499,49491,UPI,CUST1043
326,2024-04-27,Cycling Helmet,Sports,North,Online,9,2999,26991,UPI,CUST1138
327,2024-01-11,Dove Body Lotion,Beauty,South,Online,4,349,1396,UPI,CUST1008
328,2024-04-25,Greek Yogurt Pack,Groceries,West,Offline,4,199,796,Cash,CUST1188
329,2024-05-30,Neutrogena Sunscreen,Beauty,East,Online,4,599,2396,Cash,CUST1015
330,2024-05-25,Brown Rice 5kg,Groceries,North,Online,5,399,1995,UPI,CUST1146
331,2024-03-09,Wilson Tennis Racket,Sports,South,Offline,1,5499,5499,UPI,CUST1167
332,2024-02-02,Maybelline Foundation,Beauty,East,Online,4,799,3196,Net Banking,CUST1125
333,2024-02-06,Dumbbell Set 10kg,Sports,West,Online,2,3499,6998,Net Banking,CUST1131
334,2024-03-12,Neutrogena Sunscreen,Beauty,South,Online,1,599,599,Credit Card,CUST1187
335,2024-04-27,Neutrogena Sunscreen,Beauty,South,Online,7,599,4193,Cash,CUST1126
336,2024-03-09,Greek Yogurt Pack,Groceries,North,Online,8,199,1592,UPI,CUST1174
337,2024-01-13,Samsung Galaxy S23,Electronics,East,Offline,2,79999,159998,Net Banking,CUST1116
338,2024-01-01,Wooden Bookshelf,Furniture,South,Online,3,8999,26997,Credit Card,CUST1167
339,2024-04-02,Organic Almonds 500g,Groceries,North,Offline,1,699,699,Net Banking,CUST1160
340,2024-03-19,Maybelline Foundation,Beauty,North,Offline,1,799,799,Cash,CUST1122
341,2024-01-20,H&M Formal Shirt,Clothing,West,Online,1,1999,1999,UPI,CUST1030
342,2024-04-18,Maybelline Foundation,Beauty,East,Online,2,799,1598,Credit Card,CUST1080
343,2024-04-04,Whole Wheat Bread,Groceries,South,Offline,3,89,267,Cash,CUST1017
344,2024-05-15,Wilson Tennis Racket,Sports,West,Offline,3,5499,16497,Net Banking,CUST1157
345,2024-06-24,Wooden Bookshelf,Furniture,South,Online,1,8999,8999,Net Banking,CUST1089
346,2024-04-19,Whole Wheat Bread,Groceries,East,Online,9,89,801,UPI,CUST1199
347,2024-06-25,JBL Bluetooth Speaker,Electronics,East,Offline,2,6999,13998,Net Banking,CUST1075
348,2024-06-14,JBL Bluetooth Speaker,Electronics,West,Online,4,6999,27996,Credit Card,CUST1135
349,2024-01-04,Greek Yogurt Pack,Groceries,West,Offline,7,199,1393,UPI,CUST1139
350,2024-06-23,Adidas Hoodie,Clothing,East,Online,5,3499,17495,Cash,CUST1010
351,2024-01-16,Coffee Table Glass,Furniture,North,Online,4,6999,27996,Net Banking,CUST1179
352,2024-04-12,Logitech MX Master 3,Electronics,East,Online,5,8999,44995,Cash,CUST1039
353,2024-05-17,Fresh Orange Juice,Groceries,West,Online,4,149,596,Credit Card,CUST1062
354,2024-01-23,IKEA Study Desk,Furniture,North,Online,2,12999,25998,Credit Card,CUST1003
355,2024-06-30,Puma Track Pants,Clothing,East,Offline,9,2499,22491,UPI,CUST1042
356,2024-04-05,Puma Track Pants,Clothing,South,Online,1,2499,2499,UPI,CUST1109
357,2024-03-10,Wilson Tennis Racket,Sports,North,Offline,2,5499,10998,Net Banking,CUST1116
358,2024-05-10,Organic Almonds 500g,Groceries,South,Online,3,699,2097,UPI,CUST1197
359,2024-01-27,Wilson Tennis Racket,Sports,South,Online,1,5499,5499,Cash,CUST1011
360,2024-04-30,Fresh Orange Juice,Groceries,East,Offline,1,149,149,Net Banking,CUST1057
361,2024-03-23,Adidas Hoodie,Clothing,East,Online,6,3499,20994,Credit Card,CUST1128
362,2024-06-21,Apple AirPods Pro,Electronics,South,Offline,4,24999,99996,Credit Card,CUST1119
363,2024-03-13,Greek Yogurt Pack,Groceries,North,Online,4,199,796,UPI,CUST1144
364,2024-03-18,Gillette Razor Set,Beauty,West,Offline,8,449,3592,Cash,CUST1187
365,2024-05-19,Levi's 501 Jeans,Clothing,South,Online,9,3999,35991,UPI,CUST1162
366,2024-06-26,Sony WH-1000XM5,Electronics,South,Online,3,29999,89997,Credit Card,CUST1052
367,2024-05-15,Adidas Hoodie,Clothing,South,Offline,3,3499,10497,UPI,CUST1023
368,2024-01-12,H&M Formal Shirt,Clothing,North,Online,2,1999,3998,Credit Card,CUST1129
369,2024-02-04,Dove Body Lotion,Beauty,North,Online,3,349,1047,Cash,CUST1074
370,2024-03-07,Fresh Orange Juice,Groceries,West,Online,2,149,298,Cash,CUST1034
371,2024-05-29,Apple AirPods Pro,Electronics,East,Online,4,24999,99996,Credit Card,CUST1137
372,2024-04-01,Adidas Hoodie,Clothing,West,Offline,2,3499,6998,Cash,CUST1175
373,2024-03-18,Gillette Razor Set,Beauty,East,Offline,3,449,1347,Credit Card,CUST1182
374,2024-03-04,Fresh Orange Juice,Groceries,North,Online,3,149,447,Credit Card,CUST1103
375,2024-04-25,Swim Goggles Pro,Sports,East,Online,3,999,2997,Credit Card,CUST1003
376,2024-01-16,Levi's 501 Jeans,Clothing,South,Online,2,3999,7998,UPI,CUST1019
377,2024-01-06,Apple AirPods Pro,Electronics,South,Online,3,24999,74997,Credit Card,CUST1010
378,2024-04-28,Apple AirPods Pro,Electronics,South,Online,1,24999,24999,Net Banking,CUST1174
379,2024-04-19,Zara Floral Dress,Clothing,South,Online,8,2999,23992,Cash,CUST1008
380,2024-06-06,Swim Goggles Pro,Sports,North,Online,9,999,8991,Net Banking,CUST1015
381,2024-01-23,Fresh Orange Juice,Groceries,West,Offline,9,149,1341,Cash,CUST1161
382,2024-05-19,Dell Laptop 15,Electronics,West,Offline,3,65000,195000,UPI,CUST1099
383,2024-03-10,Nike Running Shoes,Clothing,North,Online,5,8499,42495,Credit Card,CUST1120
384,2024-05-15,Brown Rice 5kg,Groceries,South,Online,4,399,1596,UPI,CUST1136
385,2024-01-15,H&M Formal Shirt,Clothing,West,Offline,3,1999,5997,Cash,CUST1060
386,2024-05-31,Olive Oil Premium,Groceries,South,Online,6,599,3594,Cash,CUST1144
387,2024-02-18,Coffee Table Glass,Furniture,East,Online,1,6999,6999,Cash,CUST1154
388,2024-02-26,HP Printer 3755,Electronics,East,Offline,2,12999,25998,Cash,CUST1087
389,2024-02-15,Organic Almonds 500g,Groceries,East,Offline,3,699,2097,Credit Card,CUST1134
390,2024-04-03,Sony WH-1000XM5,Electronics,North,Online,3,29999,89997,Cash,CUST1040
391,2024-04-21,Dove Body Lotion,Beauty,East,Offline,10,349,3490,UPI,CUST1057
392,2024-06-19,Yoga Mat Premium,Sports,West,Offline,3,1299,3897,Cash,CUST1186
393,2024-01-01,Gillette Razor Set,Beauty,South,Offline,10,449,4490,Credit Card,CUST1046
394,2024-06-03,Brown Rice 5kg,Groceries,North,Online,8,399,3192,Cash,CUST1084
395,2024-01-20,Zara Floral Dress,Clothing,East,Offline,2,2999,5998,UPI,CUST1114
396,2024-01-03,Whole Wheat Bread,Groceries,North,Online,2,89,178,Credit Card,CUST1012
397,2024-04-08,Queen Bed Frame,Furniture,South,Online,4,22999,91996,UPI,CUST1139
398,2024-04-06,JBL Bluetooth Speaker,Electronics,South,Offline,2,6999,13998,Cash,CUST1115
399,2024-01-19,Sony WH-1000XM5,Electronics,West,Offline,1,29999,29999,UPI,CUST1043
400,2024-04-06,Puma Track Pants,Clothing,North,Offline,2,2499,4998,UPI,CUST1152
401,2024-06-06,IKEA Study Desk,Furniture,South,Online,4,12999,51996,Cash,CUST1013
402,2024-01-26,Whole Wheat Bread,Groceries,West,Offline,9,89,801,UPI,CUST1169
403,2024-03-13,Whole Wheat Bread,Groceries,East,Offline,8,89,712,Cash,CUST1013
404,2024-04-02,Dell Laptop 15,Electronics,East,Offline,5,65000,325000,Net Banking,CUST1051
405,2024-01-25,Apple AirPods Pro,Electronics,North,Offline,4,24999,99996,Credit Card,CUST1078
406,2024-04-11,Queen Bed Frame,Furniture,East,Online,2,22999,45998,UPI,CUST1097
407,2024-04-04,Adidas Hoodie,Clothing,East,Online,4,3499,13996,UPI,CUST1144
408,2024-01-16,Puma Track Pants,Clothing,East,Online,9,2499,22491,Net Banking,CUST1193
409,2024-05-30,H&M Formal Shirt,Clothing,South,Offline,7,1999,13993,Net Banking,CUST1146
410,2024-03-01,Ergonomic Chair,Furniture,West,Offline,1,15999,15999,Cash,CUST1030
411,2024-04-24,Levi's 501 Jeans,Clothing,South,Online,7,3999,27993,Credit Card,CUST1174
412,2024-04-21,Puma Track Pants,Clothing,South,Online,2,2499,4998,Credit Card,CUST1099
413,2024-05-22,Coffee Table Glass,Furniture,South,Online,1,6999,6999,Net Banking,CUST1028
414,2024-04-16,Levi's 501 Jeans,Clothing,South,Offline,2,3999,7998,UPI,CUST1137
415,2024-03-29,Ergonomic Chair,Furniture,North,Offline,4,15999,63996,Credit Card,CUST1044
416,2024-03-11,Wooden Bookshelf,Furniture,East,Offline,3,8999,26997,Cash,CUST1012
417,2024-05-01,Greek Yogurt Pack,Groceries,West,Offline,5,199,995,UPI,CUST1125
418,2024-06-27,L'Oreal Shampoo,Beauty,East,Offline,8,499,3992,UPI,CUST1068
419,2024-04-16,Wilson Tennis Racket,Sports,West,Offline,7,5499,38493,Net Banking,CUST1194
420,2024-05-12,Organic Almonds 500g,Groceries,East,Offline,7,699,4893,Cash,CUST1199
421,2024-05-14,Wilson Tennis Racket,Sports,East,Offline,1,5499,5499,Cash,CUST1008
422,2024-04-26,Sony WH-1000XM5,Electronics,East,Offline,5,29999,149995,Net Banking,CUST1162
423,2024-02-01,L'Oreal Shampoo,Beauty,West,Offline,3,499,1497,Net Banking,CUST1150
424,2024-05-21,Greek Yogurt Pack,Groceries,South,Online,2,199,398,UPI,CUST1007
425,2024-04-08,Apple AirPods Pro,Electronics,South,Offline,2,24999,49998,UPI,CUST1166
426,2024-04-14,Wilson Tennis Racket,Sports,West,Online,3,5499,16497,Credit Card,CUST1057
427,2024-03-05,Dumbbell Set 10kg,Sports,West,Online,6,3499,20994,Net Banking,CUST1064
428,2024-02-25,Ergonomic Chair,Furniture,North,Online,3,15999,47997,UPI,CUST1076
429,2024-06-24,Dell Laptop 15,Electronics,West,Online,3,65000,195000,UPI,CUST1066
430,2024-06-16,Neutrogena Sunscreen,Beauty,East,Offline,1,599,599,Net Banking,CUST1169
431,2024-03-22,Maybelline Foundation,Beauty,North,Offline,5,799,3995,Net Banking,CUST1103
432,2024-04-09,L'Oreal Shampoo,Beauty,West,Offline,9,499,4491,Net Banking,CUST1171
433,2024-04-01,Dumbbell Set 10kg,Sports,South,Offline,3,3499,10497,UPI,CUST1024
434,2024-04-30,Puma Track Pants,Clothing,South,Offline,3,2499,7497,UPI,CUST1167
435,2024-01-23,Zara Floral Dress,Clothing,South,Online,6,2999,17994,UPI,CUST1066
436,2024-05-29,Fresh Orange Juice,Groceries,West,Offline,10,149,1490,Credit Card,CUST1120
437,2024-02-19,Wilson Tennis Racket,Sports,North,Online,3,5499,16497,Cash,CUST1051
438,2024-03-28,Coffee Table Glass,Furniture,East,Offline,2,6999,13998,Credit Card,CUST1124
439,2024-03-26,Maybelline Foundation,Beauty,North,Online,5,799,3995,Cash,CUST1194
440,2024-02-13,Yoga Mat Premium,Sports,South,Offline,3,1299,3897,Net Banking,CUST1162
441,2024-04-19,Queen Bed Frame,Furniture,West,Online,2,22999,45998,UPI,CUST1003
442,2024-03-23,Yoga Mat Premium,Sports,North,Offline,4,1299,5196,Cash,CUST1177
443,2024-03-29,Whole Wheat Bread,Groceries,West,Offline,3,89,267,Credit Card,CUST1011
444,2024-03-17,Fresh Orange Juice,Groceries,West,Offline,3,149,447,UPI,CUST1125
445,2024-04-01,Levi's 501 Jeans,Clothing,East,Online,3,3999,11997,Cash,CUST1187
446,2024-01-06,Swim Goggles Pro,Sports,East,Offline,1,999,999,Net Banking,CUST1163
447,2024-03-06,Swim Goggles Pro,Sports,North,Online,2,999,1998,Credit Card,CUST1012
448,2024-06-25,Dell Laptop 15,Electronics,West,Online,4,65000,260000,Cash,CUST1052
449,2024-06-26,L'Oreal Shampoo,Beauty,West,Online,9,499,4491,UPI,CUST1159
450,2024-06-04,Maybelline Foundation,Beauty,South,Online,10,799,7990,Credit Card,CUST1072
451,2024-01-30,Dell Laptop 15,Electronics,North,Offline,5,65000,325000,Cash,CUST1091
452,2024-06-29,Ergonomic Chair,Furniture,East,Online,2,15999,31998,Net Banking,CUST1084
453,2024-03-01,Samsung Galaxy S23,Electronics,South,Offline,4,79999,319996,Cash,CUST1023
454,2024-05-10,Logitech MX Master 3,Electronics,South,Offline,4,8999,35996,UPI,CUST1067
455,2024-04-28,Samsung Galaxy S23,Electronics,South,Offline,3,79999,239997,UPI,CUST1109
456,2024-01-30,JBL Bluetooth Speaker,Electronics,East,Online,2,6999,13998,UPI,CUST1091
457,2024-04-22,Dumbbell Set 10kg,Sports,West,Online,2,3499,6998,Net Banking,CUST1102
458,2024-04-26,Fresh Orange Juice,Groceries,South,Offline,3,149,447,Credit Card,CUST1033
459,2024-06-27,L'Oreal Shampoo,Beauty,East,Offline,8,499,3992,Net Banking,CUST1046
460,2024-06-05,Ergonomic Chair,Furniture,South,Offline,2,15999,31998,Net Banking,CUST1124
461,2024-01-29,Queen Bed Frame,Furniture,East,Offline,1,22999,22999,Cash,CUST1171
462,2024-03-27,Swim Goggles Pro,Sports,West,Offline,8,999,7992,UPI,CUST1169
463,2024-06-22,Dove Body Lotion,Beauty,South,Offline,10,349,3490,Credit Card,CUST1002
464,2024-06-13,H&M Formal Shirt,Clothing,South,Offline,2,1999,3998,Net Banking,CUST1082
465,2024-03-02,Greek Yogurt Pack,Groceries,West,Offline,7,199,1393,Net Banking,CUST1060
466,2024-01-21,Queen Bed Frame,Furniture,East,Online,3,22999,68997,Credit Card,CUST1127
467,2024-06-16,Samsung Galaxy S23,Electronics,West,Offline,1,79999,79999,Credit Card,CUST1154
468,2024-06-07,Neutrogena Sunscreen,Beauty,North,Online,6,599,3594,UPI,CUST1013
469,2024-02-27,Ergonomic Chair,Furniture,North,Online,4,15999,63996,Credit Card,CUST1024
470,2024-06-17,Nike Running Shoes,Clothing,West,Offline,5,8499,42495,UPI,CUST1179
471,2024-01-28,Apple AirPods Pro,Electronics,East,Offline,4,24999,99996,Credit Card,CUST1065
472,2024-06-05,Levi's 501 Jeans,Clothing,South,Online,8,3999,31992,Cash,CUST1183
473,2024-03-27,JBL Bluetooth Speaker,Electronics,East,Offline,5,6999,34995,Credit Card,CUST1197
474,2024-04-25,Coffee Table Glass,Furniture,South,Online,1,6999,6999,Net Banking,CUST1149
475,2024-05-03,Yoga Mat Premium,Sports,South,Online,7,1299,9093,UPI,CUST1129
476,2024-04-08,Coffee Table Glass,Furniture,East,Offline,3,6999,20997,Net Banking,CUST1034
477,2024-02-05,Coffee Table Glass,Furniture,South,Online,3,6999,20997,Cash,CUST1051
478,2024-02-23,Dumbbell Set 10kg,Sports,South,Online,3,3499,10497,UPI,CUST1181
479,2024-01-30,Brown Rice 5kg,Groceries,North,Offline,7,399,2793,UPI,CUST1108
480,2024-01-04,Wilson Tennis Racket,Sports,West,Online,1,5499,5499,Cash,CUST1068
481,2024-02-11,Olive Oil Premium,Groceries,East,Online,5,599,2995,Cash,CUST1192
482,2024-05-18,Sony WH-1000XM5,Electronics,East,Offline,5,29999,149995,Cash,CUST1190
483,2024-06-14,Cycling Helmet,Sports,West,Offline,5,2999,14995,Credit Card,CUST1097
484,2024-04-09,Ergonomic Chair,Furniture,East,Online,5,15999,79995,Net Banking,CUST1057
485,2024-06-11,Neutrogena Sunscreen,Beauty,South,Offline,5,599,2995,Net Banking,CUST1045
486,2024-06-23,Apple AirPods Pro,Electronics,South,Online,1,24999,24999,Net Banking,CUST1071
487,2024-05-22,Whole Wheat Bread,Groceries,North,Online,6,89,534,Net Banking,CUST1181
488,2024-02-09,Apple AirPods Pro,Electronics,North,Offline,5,24999,124995,UPI,CUST1125
489,2024-05-26,Dumbbell Set 10kg,Sports,South,Online,4,3499,13996,Cash,CUST1133
490,2024-01-18,Yoga Mat Premium,Sports,North,Online,6,1299,7794,Cash,CUST1054
491,2024-06-18,Greek Yogurt Pack,Groceries,East,Offline,10,199,1990,Net Banking,CUST1143
492,2024-06-15,Samsung Galaxy S23,Electronics,West,Offline,5,79999,399995,Cash,CUST1010
493,2024-06-23,Fresh Orange Juice,Groceries,West,Online,5,149,745,Credit Card,CUST1132
494,2024-04-05,Swim Goggles Pro,Sports,West,Online,4,999,3996,UPI,CUST1131
495,2024-01-22,Apple AirPods Pro,Electronics,North,Online,2,24999,49998,Net Banking,CUST1026
496,2024-02-22,Cycling Helmet,Sports,South,Online,8,2999,23992,UPI,CUST1009
497,2024-01-23,Samsung Galaxy S23,Electronics,South,Offline,5,79999,399995,Cash,CUST1066
498,2024-04-14,Queen Bed Frame,Furniture,West,Online,1,22999,22999,Credit Card,CUST1164
499,2024-06-07,JBL Bluetooth Speaker,Electronics,North,Online,5,6999,34995,Credit Card,CUST1074
500,2024-06-24,Brown Rice 5kg,Groceries,East,Offline,7,399,2793,Net Banking,CUST1169
501,2024-01-08,Wooden Bookshelf,Furniture,East,Online,5,8999,44995,UPI,CUST1162
502,2024-02-06,Olive Oil Premium,Groceries,South,Online,9,599,5391,Cash,CUST1031
503,2024-01-11,HP Printer 3755,Electronics,North,Offline,3,12999,38997,Cash,CUST1191
504,2024-03-29,Adidas Hoodie,Clothing,East,Online,5,3499,17495,Cash,CUST1029
505,2024-02-16,Gillette Razor Set,Beauty,South,Offline,9,449,4041,Net Banking,CUST1165
506,2024-05-20,Sony WH-1000XM5,Electronics,East,Online,5,29999,149995,Net Banking,CUST1084
507,2024-04-01,Puma Track Pants,Clothing,East,Offline,4,2499,9996,UPI,CUST1124
508,2024-04-25,Brown Rice 5kg,Groceries,North,Online,10,399,3990,UPI,CUST1080
509,2024-04-19,Nike Running Shoes,Clothing,East,Online,7,8499,59493,UPI,CUST1092
510,2024-02-04,Neutrogena Sunscreen,Beauty,West,Online,5,599,2995,Net Banking,CUST1141
511,2024-01-28,Puma Track Pants,Clothing,South,Offline,3,2499,7497,Cash,CUST1067
512,2024-06-09,Logitech MX Master 3,Electronics,South,Offline,1,8999,8999,Net Banking,CUST1196
513,2024-05-31,Nike Running Shoes,Clothing,North,Offline,8,8499,67992,Cash,CUST1093
514,2024-04-10,H&M Formal Shirt,Clothing,East,Online,2,1999,3998,Net Banking,CUST1093
515,2024-05-08,Logitech MX Master 3,Electronics,South,Offline,5,8999,44995,Cash,CUST1193
516,2024-05-11,Adidas Hoodie,Clothing,East,Offline,3,3499,10497,Net Banking,CUST1091
517,2024-01-11,Adidas Hoodie,Clothing,East,Online,1,3499,3499,Cash,CUST1132
518,2024-04-02,Queen Bed Frame,Furniture,South,Online,3,22999,68997,Credit Card,CUST1180
519,2024-05-13,Neutrogena Sunscreen,Beauty,North,Offline,7,599,4193,Net Banking,CUST1093
520,2024-05-30,L'Oreal Shampoo,Beauty,West,Offline,9,499,4491,Net Banking,CUST1090
521,2024-03-29,Queen Bed Frame,Furniture,West,Online,2,22999,45998,Cash,CUST1019
522,2024-05-11,Neutrogena Sunscreen,Beauty,East,Online,10,599,5990,Credit Card,CUST1169
523,2024-02-28,Ergonomic Chair,Furniture,West,Online,2,15999,31998,Cash,CUST1165
524,2024-04-15,Apple AirPods Pro,Electronics,East,Offline,2,24999,49998,Credit Card,CUST1146
525,2024-02-07,Apple AirPods Pro,Electronics,South,Online,4,24999,99996,Credit Card,CUST1184
526,2024-06-18,Organic Almonds 500g,Groceries,West,Offline,8,699,5592,Cash,CUST1056
527,2024-04-15,Yoga Mat Premium,Sports,North,Online,3,1299,3897,UPI,CUST1116
